wordCount,uniqueWords,numberOfRepeatedWords,ratioOfTotalWordsToUnique,DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,averageSetWordLength,WordsRhymes,RatioOfPOStoWords,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,semantic_similarity,average_word_frequency,avg_word_similarity_hebrew,avg_word_similarity_english,word_similarity_large,MappedStyle
95,66,29,0.694736842,61,9,6.192886724,6.324105048,4.5,200,0.094736842,6.515,11,506727.446,1.052631579,104.712,0.69473284,0.001813551,0.366555631,0.368660361,0.86372054,1
158,72,86,0.455696203,65,10,6.200017962,6.288043405,3.708333333,104,0.063291139,90.95,9,606360.827,6.962025316,20064.937,0.70335925,0.002975822,0.457031161,0.364789665,0.87098026,1
69,53,16,0.768115942,49,6,5.969815782,6.036238444,3.603773585,23,0.086956522,37.2,7,1316586.035,1.449275362,49.02,0.7432781,0.0025524,0.501264393,0.39417848,0.8643592,1
94,70,24,0.744680851,65,9,6.445020236,6.523561956,4.128571429,69,0.095744681,48.415,4,609849.439,3.191489362,223.826,0.75833476,0.002784946,0.472433597,0.383890063,0.8667236,1
108,69,39,0.638888889,62,10,6.270770463,6.482637436,4.217391304,126,0.092592593,3.88,9,475991.658,2.777777778,154797.353,0.65239584,0.001735552,0.317653984,0.326705426,0.85919094,1
72,61,11,0.847222222,54,8,6.093409091,6.129283017,3.704918033,23,0.111111111,49.605,5,1754621.504,0,0,0.6839018,0.001803017,0.454290867,0.406047314,0.8624179,1
37,25,12,0.675675676,22,6,4.892147224,4.957854446,3.8,17,0.162162162,21.755,3,439339.895,0,0,0.6887278,0.002332085,0.384940982,0.467780858,0.87035745,1
56,50,6,0.892857143,46,5,5.744996077,5.754887502,4.26,30,0.089285714,38,14,1989882.824,0,0,0.76108325,0.000787488,0.476918429,0.428146839,0.85714346,1
85,59,26,0.694117647,58,9,6.178031708,6.206364733,3.813559322,33,0.105882353,4.19,8,271414.597,1.176470588,223.714,0.71541107,0.00258656,0.414795488,0.332097411,0.86678416,1
63,49,14,0.777777778,47,9,5.845246512,5.897950452,3.632653061,13,0.142857143,35.865,6,368396.694,0,0,0.7383945,0.002406063,0.519932628,0.421756744,0.8711629,1
73,62,11,0.849315068,56,8,6.114369446,6.14974712,3.951612903,41,0.109589041,47.23,10,1503025.63,0,0,0.73318815,0.00093525,0.463736236,0.43983537,0.85891795,1
24,14,10,0.583333333,13,5,3.882045108,4.095795255,4.571428571,1,0.208333333,4.4,7,2443235.631,4.166666667,18181.818,0.7801082,0.000391762,0.480498552,0.485447079,0.8611604,1
120,73,47,0.608333333,67,10,6.539652532,6.785102583,4.04109589,116,0.083333333,63.225,5,109313.668,2.5,11318.69,0.6012729,0.001404063,0.427711725,0.32836619,0.8673817,1
101,84,17,0.831683168,76,9,6.62385619,6.62935662,3.761904762,63,0.089108911,57.685,7,286035.074,0.99009901,49.02,0.7032583,0.002276876,0.451109439,0.414497346,0.8672744,1
93,62,31,0.666666667,57,8,6.141829179,6.31537953,3.838709677,36,0.086021505,57.485,6,418315.006,3.225806452,3121.214,0.6243023,0.002678242,0.429709435,0.371090919,0.8662052,1
90,54,36,0.6,50,8,5.907988206,6.160969545,4.055555556,34,0.088888889,47.405,17,913617.848,3.333333333,943958.223,0.6693319,0.00119973,0.416757047,0.395366073,0.86122304,1
94,65,29,0.691489362,57,8,6.299753838,6.428400135,3.753846154,19,0.085106383,2.87,5,226552.458,1.063829787,9090.909,0.68007684,0.00197556,0.431249708,0.436893493,0.86908716,1
111,43,68,0.387387387,42,8,5.32610335,5.515262994,4.209302326,121,0.072072072,4.845,3,113705.354,3.603603604,13680.816,0.6747129,0.001262253,0.428062141,0.428705066,0.8666056,1
135,57,78,0.422222222,53,10,5.824724545,5.971987698,4.087719298,153,0.074074074,72.165,6,266200.373,4.444444444,25353.224,0.6841651,0.001131157,0.309863687,0.323056251,0.86717767,1
67,24,43,0.358208955,24,6,5.008567938,5.272292621,4.083333333,66,0.089552239,18.08,15,961764.021,5.970149254,363470.331,0.70578116,0.000859964,0.469721437,0.362383336,0.865134,1
46,41,5,0.891304348,33,7,5.491853096,5.459431619,3.707317073,11,0.152173913,27.825,6,856756.735,0,0,0.700619,0.000950018,0.583780587,0.44263339,0.86145383,1
56,41,15,0.732142857,35,6,5.708632441,5.717850465,3.707317073,19,0.107142857,28.975,3,620638.597,0,0,0.7433735,0.003269863,0.487338543,0.373211384,0.8687711,1
67,52,15,0.776119403,45,8,5.923181998,5.991598582,3.769230769,45,0.119402985,11.275,7,1054885.047,1.492537313,223.714,0.6612568,0.002790212,0.499404877,0.468217462,0.8665848,1
69,32,37,0.463768116,33,10,5.352168724,5.648178743,3.71875,30,0.144927536,4.045,15,1887876.55,2.898550725,342.564,0.65413207,0.00188138,0.487061888,0.380606085,0.86271125,1
60,47,13,0.783333333,43,8,5.619765507,5.754532719,3.489361702,10,0.133333333,12.195,3,337221.963,1.666666667,490.196,0.6447328,0.001260631,0.372919023,0.362481654,0.8682132,1
65,50,15,0.769230769,46,10,5.714614648,5.806567423,4.2,44,0.153846154,34.34,8,1035217.301,0,0,0.6156597,0.001522428,0.49400568,0.406356961,0.8615641,1
34,30,4,0.882352941,28,8,5.044394119,5,4.133333333,9,0.235294118,20.8,0,92773.279,0,0,0.7784793,0.001115038,0.358525872,0.454059124,0.8655963,1
37,28,9,0.756756757,27,7,5.037844793,5.129283017,4.178571429,9,0.189189189,24.15,3,890889.849,0,0,0.76892614,0.000427551,0.485375434,0.403344095,0.8593537,1
47,45,2,0.957446809,41,8,5.523561956,5.491853096,4.555555556,45,0.170212766,32.2,3,334156.332,0,0,0.6918046,0.000689141,0.366680533,0.418907851,0.85600233,1
65,44,21,0.676923077,41,8,5.6875,5.786803733,3.636363636,30,0.123076923,33.25,4,333566.829,0,0,0.63097876,0.001085833,0.499183059,0.372370601,0.8627117,1
75,64,11,0.853333333,57,6,6.155399312,6.189824559,3.890625,27,0.08,46.865,8,1069784.537,0,0,0.75252324,0.000659263,0.430962354,0.380404174,0.8624692,1
61,51,10,0.836065574,47,9,5.840223929,5.882643049,4.156862745,31,0.147540984,39.595,10,2015724.749,0,0,0.6285059,0.000285712,0.445024163,0.423224002,0.85810256,1
70,51,19,0.728571429,45,10,5.814833696,5.947613209,3.725490196,13,0.142857143,4.04,2,102898.208,2.857142857,653.123,0.7322462,0.00152992,0.428424507,0.430663377,0.8697595,1
46,43,3,0.934782609,39,7,5.491853096,5.459431619,4.209302326,10,0.152173913,27.35,12,2587717.568,0,0,0.6769654,0.001680021,0.452127099,0.433902562,0.860178,1
113,85,28,0.752212389,77,8,6.789497779,6.794415866,3.811764706,114,0.07079646,30.03,10,128725.464,1.769911504,61.728,0.6802821,0.002375807,0.450650007,0.360879898,0.8625928,1
63,57,6,0.904761905,49,9,5.95419631,5.930737338,3.807017544,28,0.142857143,19.25,8,951205.436,0,0,0.7032964,0.000760433,0.489008814,0.440708578,0.8642809,1
104,49,55,0.471153846,44,10,5.404187905,5.529597646,4.12244898,79,0.096153846,52.2,4,376121.85,8.653846154,132920.439,0.6575624,0.00262108,0.406680435,0.320708454,0.8617515,1
72,48,24,0.666666667,42,8,5.980733035,6.07214016,4.0625,21,0.111111111,38,3,1406535.356,1.388888889,102354.145,0.66472375,0.002372059,0.447942376,0.426854491,0.86298144,1
64,55,9,0.859375,46,6,5.977279923,5.95419631,4.163636364,40,0.09375,39.025,8,1085965.093,0,0,0.709341,0.001701669,0.433490843,0.41373226,0.8550759,1
55,48,7,0.872727273,42,8,5.754887502,5.727920455,3.833333333,23,0.145454545,31.005,5,1341465.95,0,0,0.67207956,0.001598588,0.496118814,0.451349556,0.85871935,1
69,60,9,0.869565217,51,9,6.058051077,6.06608919,3.883333333,59,0.130434783,45.24,4,251849.934,0,0,0.6743384,0.00136007,0.482569039,0.440344363,0.859363,1
41,29,12,0.707317073,23,6,4.98418372,5.234120168,3.896551724,5,0.146341463,24.315,5,985873.464,0,0,0.7638817,0.001169976,0.400488466,0.419349283,0.8681139,1
54,41,13,0.759259259,37,7,5.50150536,5.623516641,3.902439024,22,0.12962963,8.95,3,196888.312,0,0,0.76654077,0.001249961,0.391460121,0.449003518,0.866087,1
73,57,16,0.780821918,50,9,6.048329342,6.14974712,3.842105263,40,0.123287671,41.15,4,220199.381,0,0,0.78552765,0.001566349,0.52104485,0.42070955,0.87129515,1
69,54,15,0.782608696,51,9,6.028639312,6.06608919,3.62962963,21,0.130434783,39,5,198742.404,1.449275362,2688.172,0.7222729,0.002015465,0.455149084,0.382226795,0.8712014,1
60,51,9,0.85,46,8,5.848744744,5.857980995,3.823529412,9,0.133333333,36,5,1296716.788,0,0,0.6751549,0.000861079,0.488842487,0.440102041,0.8594563,1
92,79,13,0.858695652,67,11,6.455543129,6.491853096,4,95,0.119565217,12.86,10,1245158.888,0,0,0.6959443,0.001899308,0.476390988,0.41259256,0.86036074,1
93,78,15,0.838709677,66,10,6.480083695,6.485816618,3.846153846,72,0.107526882,54.09,3,204554.831,1.075268817,467.29,0.6152265,0.001938338,0.498841614,0.443698198,0.86496,1
77,63,14,0.818181818,56,7,6.221611724,6.22881869,4.111111111,31,0.090909091,46.97,8,582042.774,2.597402597,90.386,0.7009598,0.002476189,0.494314671,0.418339938,0.86456203,1
57,47,10,0.824561404,41,7,5.807354922,5.781359714,3.978723404,28,0.122807018,37.64,15,2422999.145,0,0,0.73939675,0.001322188,0.344776958,0.423863053,0.86108613,1
72,59,13,0.819444444,59,9,6.037071063,6.129283017,3.949152542,23,0.125,37.805,1,113828.783,0,0,0.6170237,0.002255631,0.450416178,0.369065881,0.8656174,1
54,49,5,0.907407407,49,8,5.727920455,5.700439718,4.040816327,26,0.148148148,32.5,5,298341.213,0,0,0.74939495,0.0013533,0.555183411,0.385179013,0.8629154,1
50,46,4,0.92,40,8,5.614709844,5.584962501,3.630434783,11,0.16,25.26,1,125526.131,0,0,0.7673963,0.001515508,0.386055142,0.402422637,0.8693133,1
58,31,27,0.534482759,29,6,5.02587247,5.164497779,3.838709677,24,0.103448276,7.765,7,254043.733,0,0,0.72041863,0.001154009,0.453497827,0.435531825,0.86522484,1
88,57,31,0.647727273,50,8,6.10375068,6.184928854,3.877192982,52,0.090909091,45.84,5,355248.098,3.409090909,9915.107,0.75250715,0.001426209,0.417667627,0.355542064,0.8693174,1
27,15,12,0.555555556,13,7,4.085055103,4.32385619,4.466666667,5,0.259259259,17.495,0,126888.31,3.703703704,104.712,0.7028997,0.003311183,0.491576225,0.441442698,0.8744196,1
68,49,19,0.720588235,42,6,5.715197026,5.972350369,3.714285714,20,0.088235294,36.615,3,116090.239,2.941176471,2210.717,0.72846985,0.002084992,0.499848932,0.407036275,0.8771073,1
76,68,8,0.894736842,59,9,6.202152024,6.209453366,4.058823529,47,0.118421053,48.34,5,948065.767,0,0,0.70048904,0.001730961,0.450038195,0.332023859,0.8638352,1
93,71,22,0.76344086,64,9,6.436605434,6.441860574,3.887323944,60,0.096774194,51.265,10,625354.98,0,0,0.7016537,0.001757751,0.455572277,0.387853712,0.8651413,1
75,36,39,0.48,33,9,5.239877609,5.689422846,3.916666667,14,0.12,41.335,1,232968.493,4,1120.836,0.6136065,0.004494426,0.4724181,0.381904215,0.8827914,1
62,40,22,0.64516129,33,7,5.643691846,5.840223929,4.35,50,0.112903226,29.565,14,1768272.679,1.612903226,49.02,0.7287147,0.002413448,0.325097322,0.429137588,0.86315554,1
118,86,32,0.728813559,79,11,6.801988651,6.806256857,3.639534884,50,0.093220339,5.17,8,313489.624,0.847457627,7407.407,0.68529487,0.001838921,0.459860682,0.43495667,0.86524016,1
49,42,7,0.857142857,38,8,5.543295834,5.554588852,3.857142857,23,0.163265306,29.36,2,1087014.884,0,0,0.7364862,0.002529954,0.589163482,0.494351268,0.86803836,1
73,61,12,0.835616438,56,9,6.169925001,6.14974712,3.459016393,29,0.123287671,43.905,5,1320567.72,0,0,0.72674084,0.001669862,0.554215074,0.410609573,0.8663443,1
61,50,11,0.819672131,49,7,5.840223929,5.848744744,4.04,25,0.114754098,20.98,10,2650996.979,0,0,0.70630765,0.001377733,0.500323057,0.40394789,0.86655015,1
66,48,18,0.727272727,46,8,5.806983198,5.90625,3.5625,21,0.121212121,40.145,1,87670.881,0,0,0.78937757,0.001932236,0.531060755,0.439612478,0.8681895,1
70,51,19,0.728571429,47,8,6.07953895,6.087462841,3.666666667,34,0.114285714,3.96,5,1212978.707,0,0,0.7267877,0.002047144,0.423694581,0.435367405,0.8669499,1
64,52,12,0.8125,47,9,5.850295797,5.857422117,3.653846154,14,0.140625,35.45,8,1610804.621,0,0,0.7407704,0.002392367,0.520737231,0.396918535,0.8671381,1
69,49,20,0.710144928,45,7,5.910992253,5.976536952,3.489795918,17,0.101449275,43.475,9,1121395.836,1.449275362,12019.231,0.8112315,0.001515705,0.572565138,0.421089232,0.8696438,1
88,59,29,0.670454545,49,8,5.983173381,6.030915917,3.728813559,32,0.090909091,10.44,20,2526264.734,1.136363636,15479876.16,0.66885924,0.001533491,0.396279454,0.372001678,0.862612,2
95,71,24,0.747368421,65,9,6.320546298,6.3671158,4.126760563,80,0.094736842,7.925,20,2463163.598,1.052631579,1512.859,0.6124935,0.001713533,0.42101711,0.378279477,0.8581596,2
94,61,33,0.64893617,47,8,6.087545908,6.24095326,3.967213115,103,0.085106383,62.7,16,1447483.096,0,0,0.62658596,0.000293436,0.409843266,0.374287069,0.8577598,2
62,32,30,0.516129032,31,8,4.90196869,5.048394346,3.875,43,0.129032258,43.3,5,790403.258,0,0,0.6760901,0.000360952,0.355665892,0.359675139,0.86240137,2
44,40,4,0.909090909,36,9,5.426264755,5.392317423,3.775,21,0.204545455,17.495,8,1239645.577,0,0,0.83100677,0.001356404,0.362834156,0.445694685,0.86550575,2
96,58,38,0.604166667,52,11,6.124964424,6.269962389,3.931034483,76,0.114583333,59.875,10,2681001.371,2.083333333,31339.713,0.59137934,0.001998224,0.397201121,0.368218452,0.8628475,2
115,73,42,0.634782609,66,9,6.385350102,6.512613586,4.109589041,134,0.07826087,29.3,28,1020507.205,0.869565217,1349527.665,0.65601283,0.001485298,0.406181216,0.363722742,0.8617037,2
61,50,11,0.819672131,47,11,5.806890596,5.882643049,3.92,16,0.180327869,30.7,4,422687.21,0,0,0.78223646,0.001664386,0.439463854,0.41218248,0.8702691,3
129,77,52,0.596899225,67,9,6.788909766,6.951244628,3.766233766,48,0.069767442,9.255,8,406913.789,3.100775194,160.227,0.5885064,0.002695225,0.420144647,0.320880741,0.8739697,3
92,58,34,0.630434783,50,10,6.087303843,6.239021013,3.724137931,39,0.108695652,48.34,3,469968.392,2.173913043,55.374,0.6675303,0.00318425,0.437449396,0.348278731,0.8766462,3
167,97,70,0.580838323,82,9,6.852924766,7.066262972,4.144329897,151,0.053892216,9.2,6,185606.497,1.796407186,3387.312,0.6464345,0.001837652,0.393941343,0.316594332,0.86919117,3
103,57,46,0.553398058,54,7,6.007970072,6.187817671,4.052631579,86,0.067961165,64.37,6,495114.075,2.912621359,2440.571,0.73172355,0.00221859,0.450268179,0.34676221,0.8730398,3
85,50,35,0.588235294,48,9,5.701841232,5.724437022,4.36,252,0.105882353,46.615,3,665170.803,1.176470588,35460.993,0.6730962,0.000758128,0.410448939,0.356539279,0.86416143,3
47,38,9,0.808510638,35,7,5.393127173,5.447408652,3.868421053,7,0.14893617,18.665,1,54527.006,0,0,0.77369386,0.001329734,0.344964564,0.440416932,0.87460434,3
72,52,20,0.722222222,49,10,6.008902049,6.043568731,3.557692308,20,0.138888889,21.365,5,1183167.42,1.388888889,398.406,0.7742429,0.001888736,0.476421714,0.35950315,0.86641926,3
119,63,56,0.529411765,60,10,6.242729702,6.374638224,4.063492063,122,0.084033613,62.35,8,830421.686,3.361344538,544.142,0.681743,0.002840384,0.421507388,0.295185596,0.8650072,3
88,77,11,0.875,70,10,6.396966484,6.403008941,4.207792208,34,0.113636364,55.425,13,762691.628,0,0,0.72376376,0.002298755,0.415039182,0.38466832,0.86280453,3
27,21,6,0.777777778,18,5,4.546593564,4.56385619,3.285714286,14,0.185185185,13.7,0,44179.226,0,0,0.7835028,0.001990221,0.465696484,0.467951328,0.865077,3
50,45,5,0.9,43,8,5.573893518,5.584962501,3.422222222,13,0.16,24.95,2,331861.262,0,0,0.78241515,0.001362464,0.371292323,0.428243101,0.8701295,3
83,54,29,0.65060241,51,8,5.976829066,6.17182975,4.12962963,49,0.096385542,4.515,7,696732.797,3.614457831,20880.184,0.66293347,0.001296436,0.444544524,0.408484459,0.8634985,3
53,36,17,0.679245283,35,11,5.585055103,5.633209656,3.583333333,18,0.20754717,24.465,2,212795.869,0,0,0.8011805,0.00325162,0.364197373,0.368691444,0.8765279,3
115,83,32,0.72173913,69,10,6.54556644,6.590090467,3.939759036,117,0.086956522,36.04,6,300616.651,0.869565217,131.752,0.5639482,0.001815451,0.426821828,0.36329332,0.87097704,3
21,7,14,0.333333333,7,6,3.521928095,3.826874882,2,0,0.285714286,5.2,2,175731.959,4.761904762,288.184,0.5808506,0.001454317,0.669738293,0.842100263,0.9058229,3
133,59,74,0.443609023,52,9,6.050208139,6.175577227,3.542372881,32,0.067669173,11.115,2,90326.801,6.015037594,1168.391,0.5847484,0.002515915,0.428666949,0.338984221,0.88148814,3
135,57,78,0.422222222,53,10,5.826851456,5.987178252,3.842105263,104,0.074074074,68.265,5,148975.256,5.925925926,748.414,0.59981775,0.002654504,0.413367927,0.304152757,0.8799213,3
137,50,87,0.364963504,43,10,5.757520286,5.93716643,4.24,65,0.072992701,70.14,2,53598.277,6.569343066,7410.019,0.60758877,0.003875608,0.424911946,0.35897842,0.8811576,3
123,64,59,0.520325203,56,10,6.307998252,6.637871502,3.953125,71,0.081300813,60.76,3,62585.176,4.87804878,1076.199,0.70015883,0.00218497,0.41738221,0.34492147,0.8868089,3
223,127,96,0.569506726,109,11,7.269449229,7.374223021,4.133858268,249,0.049327354,28.465,9,385834.734,3.139013453,1775.764,0.5884845,0.002329085,0.306095243,0.346741259,0.87278104,3
60,53,7,0.883333333,45,10,5.848744744,5.857980995,3.830188679,28,0.166666667,37.01,4,222168.935,0,0,0.6359296,0.002331658,0.351604044,0.442041993,0.87314796,3
19,17,2,0.894736842,16,8,4.169925001,4.087462841,3.647058824,1,0.421052632,7.6,0,6721.179,0,0,0.76680845,0.001748363,0.629771888,0.427712291,0.87947696,3
76,49,27,0.644736842,43,8,5.58881869,5.749993906,4.040816327,41,0.105263158,29.91,10,1581883.557,3.947368421,9674.352,0.7658849,0.002434097,0.443970472,0.408480644,0.86613524,3
153,75,78,0.490196078,62,9,6.616348566,6.695358382,3.853333333,145,0.058823529,83.695,5,1047256.407,3.267973856,2485.31,0.6753246,0.003294699,0.454499424,0.324564248,0.8808428,3
91,66,25,0.725274725,63,10,6.261243235,6.34090197,3.772727273,33,0.10989011,48.475,4,277894.722,0,0,0.7812608,0.002167365,0.464894295,0.329093099,0.87449455,3
120,77,43,0.641666667,69,10,6.545996125,6.696202371,4.103896104,102,0.083333333,8.385,5,1073378.491,1.666666667,2670.157,0.6106865,0.001472148,0.407165378,0.357342035,0.8630316,3
153,97,56,0.633986928,84,9,6.899114684,7.100955153,3.93814433,146,0.058823529,76.115,6,832859.505,1.307189542,363.818,0.7181738,0.001956632,0.308768719,0.34927997,0.8711201,3
169,108,61,0.639053254,99,14,7.103452393,7.209934532,4,132,0.082840237,45.11,8,1124635.738,4.142011834,654.19,0.66668135,0.002758216,0.418050706,0.320346981,0.8756387,3
93,73,20,0.784946237,68,9,6.341443614,6.39790453,3.917808219,43,0.096774194,50.285,9,904881.041,1.075268817,49.02,0.69763935,0.002493894,0.422853768,0.333528519,0.8695535,3
36,24,12,0.666666667,23,5,5.014997303,5.028639312,2.166666667,2,0.138888889,0.8,3,349118.79,0,0,0.7195694,8.01E-05,0.660836339,0.505865455,0.8821648,3
124,76,48,0.612903226,69,8,6.212204056,6.586034487,4.171052632,35,0.064516129,5.27,6,998769.76,2.419354839,13944.369,0.62401116,0.003541799,0.396533698,0.345495164,0.8755546,3
168,74,94,0.44047619,70,9,6.435543439,6.562791916,4.108108108,106,0.053571429,41.045,8,1085472.016,2.976190476,8183.984,0.5427056,0.002713284,0.388599932,0.322645009,0.86911535,3
135,87,48,0.644444444,78,10,6.722805608,6.754530556,4.24137931,159,0.074074074,77.2,9,171098.051,2.962962963,305.378,0.65429986,0.001788143,0.288846672,0.336815387,0.8637778,3
115,71,44,0.617391304,64,8,6.4730694,6.671905622,4,84,0.069565217,5.18,3,187662.014,1.739130435,1333.326,0.56346,0.001972845,0.404163599,0.329020709,0.877995,3
93,64,29,0.688172043,58,10,6.083025815,6.144942442,4.03125,47,0.107526882,26.885,3,175538.173,1.075268817,53.763,0.651074,0.001744688,0.486320943,0.376084089,0.86754364,3
81,49,32,0.604938272,42,8,5.896928095,5.949350368,4.12244898,50,0.098765432,55.14,4,339389.845,1.234567901,490.196,0.6834234,0.001065805,0.427132964,0.389182985,0.86105686,3
29,21,8,0.724137931,19,8,4.56610894,4.754887502,3.428571429,11,0.275862069,13.3,0,11807.099,0,0,0.7327782,0.001862455,0.467025429,0.379582107,0.87663335,3
111,61,50,0.54954955,58,9,6.124408236,6.203874462,4.098360656,74,0.081081081,62.68,4,175628.022,2.702702703,3250.928,0.7196109,0.001774679,0.411709875,0.310341716,0.86855966,3
115,53,62,0.460869565,46,10,6.108948567,6.2270856,3.735849057,46,0.086956522,29.165,6,146684.939,3.47826087,258.896,0.56552696,0.002719647,0.401205033,0.352701157,0.8741024,3
139,53,86,0.381294964,47,7,5.909522442,6.122937375,3.603773585,190,0.050359712,10.06,0,47627.546,7.194244604,12623.081,0.58288914,0.002087507,0.439067602,0.33817485,0.8753039,3
107,68,39,0.635514019,62,9,6.256222341,6.295197899,3.852941176,85,0.08411215,59.895,3,574318.035,1.869158879,284.217,0.5628079,0.001720283,0.415948004,0.339477181,0.865564,3
88,52,36,0.590909091,50,9,5.982723955,6.039239028,3.634615385,17,0.102272727,5.11,4,1178742.862,3.409090909,5098.588,0.6285596,0.002471538,0.42122519,0.329161555,0.8749019,3
80,63,17,0.7875,60,10,6.041060653,6.157197091,3.73015873,20,0.125,40.145,5,465069.073,0,0,0.69639736,0.001447473,0.459023088,0.380661726,0.8684893,3
36,15,21,0.416666667,15,7,4.707714803,4.852168724,2,0,0.194444444,8.4,3,152585.994,2.777777778,4672.897,0.6742523,0.000328172,0.645287275,0.527745187,0.88931507,3
78,64,14,0.820512821,58,8,6.214838489,6.247927513,4.453125,64,0.102564103,47.57,4,245200.128,0,0,0.7002884,0.001233556,0.422308356,0.3805646,0.86834425,3
136,96,40,0.705882353,89,11,6.743337449,6.830941616,4.354166667,179,0.080882353,74.5,15,1372885.193,1.470588235,270.099,0.68533784,0.00188427,0.411807418,0.327230066,0.8626383,3
97,45,52,0.463917526,45,8,5.748872266,6.043539819,3.333333333,15,0.082474227,47.595,6,149075.273,4.12371134,8146.269,0.60010064,0.001759331,0.423303485,0.339022398,0.872393,3
114,75,39,0.657894737,68,9,6.634165246,6.722446217,3.413333333,75,0.078947368,63,8,1013105.207,2.631578947,6060708.09,0.6996326,0.003024556,0.48393786,0.363226593,0.8726408,3
120,77,43,0.641666667,70,10,6.404359545,6.543659999,4.12987013,102,0.083333333,80.24,8,198439.433,1.666666667,1810.076,0.7379021,0.001132198,0.421253145,0.361953259,0.87071157,3
156,82,74,0.525641026,72,10,6.71406366,6.859287271,3.731707317,174,0.064102564,9.215,3,166490.079,4.487179487,1793.272,0.6713315,0.001879838,0.433821589,0.333467185,0.8794536,3
71,50,21,0.704225352,47,8,6.043568731,6.07953895,4.3,29,0.112676056,38.815,5,936736.526,0,0,0.68373746,0.000887524,0.440718085,0.348617733,0.87752885,3
116,65,51,0.560344828,59,11,6.091099725,6.194689247,3.876923077,69,0.094827586,58.885,12,385280.664,2.586206897,86.226,0.6675657,0.003520579,0.416851699,0.366473496,0.87188524,3
117,81,36,0.692307692,75,8,6.513153409,6.584620486,3.790123457,45,0.068376068,11.15,7,260274.375,0,0,0.7082269,0.001508429,0.438659519,0.330952346,0.8668393,3
77,56,21,0.727272727,51,9,6.142664356,6.202152024,3.910714286,56,0.116883117,4.6,9,1715513.24,1.298701299,49.02,0.57465965,0.00330247,0.40797326,0.354972035,0.8716191,3
