DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,avg_word_similarity_hebrew,word_similarity_large,MappedStyle
86,10,6.611127336,6.772863517,82.84,3,95528.192,4.371584699,6618.061,0.403149217,0.87673205,4
63,9,6.232569581,6.351298994,59.285,14,735089.734,0.961538462,436.681,0.400864661,0.868846,4
99,10,7.108524457,7.098032083,17.27,6,196237.352,1.438848921,62.343,0.336847961,0.86781746,4
67,9,6.22881869,6.209453366,47.57,11,1106054.388,0,0,0.424207449,0.86084825,4
73,10,6.558675729,6.564129167,34.78,5,546130.169,1.020408163,1122.334,0.428010583,0.86974365,4
77,8,6.60385619,6.62935662,4.15,7,245284.239,0,0,0.435433239,0.86813605,4
77,9,6.50850391,6.578697418,60.43,3,469915.437,1.754385965,201539.636,0.439841121,0.86892414,4
63,10,6.16542019,6.209453366,8.82,7,1738663.878,0,0,0.417472005,0.8674373,4
79,9,6.524078571,6.697432938,22.935,5,78515.664,5.594405594,42790.1,0.438068867,0.8745233,4
62,9,6.263474057,6.291743877,48.97,10,467870.434,0,0,0.422138482,0.86433923,4
66,9,6.566862369,6.720049961,63.475,3,342268.836,2.542372881,642.232,0.400719076,0.87733597,4
95,11,6.964648067,7.0334358,90.61,7,295140.143,2.580645161,334.491,0.443919778,0.8714957,4
87,10,6.914343895,6.918863237,50.405,3,273567.671,0.81300813,61.728,0.456708044,0.8692951,4
64,11,6.453490818,6.613601813,60.03,21,2254315.161,0.961538462,574712.644,0.430359721,0.8565553,4
56,10,6.134178528,6.353451083,48.81,5,351656.333,2.298850575,237.485,0.40423739,0.8682681,4
65,8,6.476201502,6.522462501,56.845,6,882870.573,0,0,0.434704721,0.86877996,4
95,9,6.989797711,7.083323854,120.745,15,867567.229,2.870813397,7312.796,0.387046576,0.8694255,4
107,11,6.974106317,7.111625094,13.51,12,688220.731,2.48447205,3892.789,0.409447312,0.86718535,4
87,8,6.624153945,6.946058128,29.385,12,1239021.971,2.816901408,24626.72,0.420057476,0.86995184,4
72,10,6.334833575,6.400044157,54.98,0,84232.873,0,0,0.412778556,0.8693656,4
117,11,7.28444479,7.328558788,87.42,6,351703.451,1.204819277,104.829,0.331065565,0.86967784,4
73,8,6.526976702,6.675038911,82.63,3,71021.404,2.23880597,1504.413,0.42299065,0.8761813,4
46,9,5.892198825,6.114322521,2.85,1,34975.223,2.105263158,1722.294,0.410910368,0.8788623,4
51,7,6.031036113,6.093409091,34.85,7,1336890.423,1.369863014,223.714,0.446220994,0.8678677,4
23,6,4.745170716,5.057354922,31.545,0,43368.764,0,0,0.44731614,0.8808006,9
47,10,5.771666847,5.837752428,38,2,114356.042,0,0,0.344261527,0.8720301,9
46,8,5.443215238,5.607124365,36.615,1,90321.192,3.797468354,300.315,0.434080064,0.868446,9
48,9,5.86812522,5.985861524,44.675,2,83220.96,2.298850575,255.783,0.426111817,0.87689584,9
52,8,5.647658991,5.900275821,45.03,3,109204.73,2.150537634,1191.615,0.428075701,0.8759376,9
53,6,5.792905988,5.799589797,32.115,4,424265.321,0,0,0.453079998,0.8640587,9
77,11,6.571529428,6.62385619,52.4,3,100168.923,0,0,0.420209408,0.8718712,9
61,9,6.033020307,6.063716987,5.045,10,733235.836,1.282051282,223.714,0.424385756,0.867546,9
56,10,6.075077819,6.175116717,51.25,3,105410.919,0,0,0.458117723,0.8713986,9
21,7,4.5625,4.696131794,16.715,6,2244471.77,0,0,0.503273726,0.86493707,9
71,11,6.568750559,6.614709844,4.475,3,159709.853,0,0,0.40977031,0.867119,9
61,9,6.119627919,6.182382256,43.15,1,83677.1,1.204819277,104.712,0.42473802,0.8713461,9
71,7,6.281973859,6.32385619,63.6,17,2433399.849,0.980392157,53.763,0.29684037,0.85824907,9
62,7,6.095795255,6.25903545,17.47,4,182915.423,3.370786517,1123.665,0.384297222,0.8700886,9
57,11,6.079979171,6.130412661,48.185,3,487217.416,1.162790698,1122.334,0.392936856,0.87315214,9
58,10,5.899592202,6.118227967,49.365,3,148487.077,4.201680672,11960.714,0.438280702,0.8745852,9
50,10,5.734016026,5.840223929,34.505,2,237153.76,0,0,0.460639775,0.8701161,9
45,8,5.49654948,5.631538429,46.015,3,105500.328,0,0,0.393893689,0.8698325,9
79,11,6.518726272,6.577558304,55.68,3,102714.441,1.666666667,142.721,0.425915182,0.8656787,9
47,9,5.673741848,5.734521665,37.61,6,542196.685,2.857142857,421.053,0.435802966,0.8664679,9
46,11,5.720049961,5.762714576,32.665,7,577875.403,0,0,0.393096626,0.86033195,9
70,11,6.423402344,6.498751529,5.825,8,3169924.269,1.030927835,131.752,0.421879053,0.86593515,9
44,10,5.953485028,5.991598582,3.445,0,18325.138,0,0,0.510549247,0.8769553,9
46,10,5.65965965,5.798383314,52.25,7,283707.036,2,530.864,0.404799789,0.86293817,9
37,8,5.635905168,5.680813428,32.14,2,115230.371,1.785714286,3389.831,0.420368791,0.8714869,9
40,10,5.494106109,5.668740997,32.69,0,58689.138,4,511.649,0.408860236,0.87238187,9
51,9,5.933696817,6.011796657,4.27,6,169562.312,0,0,0.416374624,0.8692899,9
37,6,5.103414557,5.29366069,25.955,3,814629.925,3.846153846,54807.001,0.421540588,0.86988556,9
61,10,6.150333533,6.19507279,7.06,13,829950.346,2.105263158,18206.328,0.413643003,0.8633147,9
53,8,5.855485357,5.885129041,39.6,4,141500.633,0,0,0.418992132,0.86161834,9
61,8,6.193054948,6.266076206,65.61,2,82332.919,2.5,415.815,0.396869898,0.8694875,9
59,6,6.080274014,6.110942385,39.025,3,790741.981,0,0,0.411556691,0.8599823,9
83,10,6.668874788,6.776397848,66.415,3,141169.668,2.654867257,221.416,0.335345447,0.8656998,9
42,9,5.641879353,5.753258335,35.865,5,300291.628,2.702702703,104.829,0.423897713,0.87520087,9
58,9,6.085882805,6.211210541,44.475,3,89848.101,2.380952381,1439.315,0.452622443,0.87416923,9
57,8,6.035174566,6.10997919,48.45,5,347334.731,0,0,0.397083342,0.86476517,9
48,9,5.774327328,6.053299936,8.75,4,186820.556,3.703703704,1461.367,0.436971098,0.87059367,9
54,9,5.90981123,6.034219021,3.67,2,106245.624,5.319148936,2726.842,0.409218401,0.8792823,9
44,8,5.766599185,5.941307445,55.825,5,1130397.496,2.857142857,3811.001,0.435834318,0.8723301,9
27,6,4.74741304,4.823921947,23.935,12,2820325.281,2.564102564,3021148.036,0.335772872,0.85875034,9
53,10,5.89929089,5.9375,40.92,5,458747.159,0,0,0.388987124,0.8637462,9
51,8,6.042497333,6.086591668,41.34,8,358762.693,0,0,0.408693403,0.8677293,9
43,8,5.692539137,5.771640636,28.12,3,314189.879,0,0,0.345870942,0.8637937,9
66,9,6.182838116,6.214838489,43.475,5,1308911.32,0,0,0.398581803,0.8620451,9
73,9,6.857854446,6.98944467,4.62,5,130062.108,0,0,0.405868143,0.8723901,9
67,9,6.346641131,6.468069208,63.225,6,1504748.032,3.50877193,1563.419,0.398411274,0.8728361,9
64,10,6.215454943,6.349452668,59.345,4,107180.87,0.892857143,147.929,0.40478012,0.8695155,9
41,9,5.194990836,5.332755584,37.815,4,167706.816,4.6875,4458.254,0.32714209,0.8648221,9
56,10,6.416255396,6.526706986,67.315,3,85316.694,3.649635036,228.295,0.393338948,0.8751686,9
27,7,5,4.95419631,17.85,0,100737.325,3.03030303,53.763,0.370544851,0.8685592,9
45,10,5.66459245,5.703525022,15.215,6,259480.583,1.041666667,354.61,0.416379988,0.86929774,9
116,12,7.090956643,7.16542019,82.22,16,372471.57,0.657894737,61.728,0.308375418,0.86159056,9
67,11,6.422487187,6.490759064,50.25,8,237377.58,0,0,0.392496109,0.8675655,9
58,8,6.217487037,6.296957782,49.405,0,42640.157,3.571428571,550.028,0.420133084,0.8771715,9
47,9,5.855485357,5.966210122,46.7,6,241833.497,0,0,0.404191703,0.864868,9
27,7,4.982289237,5.129283017,20.2,5,451286.1,0,0,0.335334569,0.8598519,9
66,9,6.113410146,6.23029781,51.265,7,225191.551,1.941747573,520.393,0.435968339,0.86697894,9
77,9,6.6282481,6.672425342,60.9,2,378457.584,0.961538462,147.929,0.411488533,0.87299526,9
66,12,6.381659798,6.666159238,88.13,2,80068.509,5.649717514,47703.894,0.404969782,0.87341547,9
157,9,7.565093834,7.571731649,101.665,13,342017.723,0.512820513,892.857,0.471390963,0.86157393,9
45,6,6.205961088,6.36948131,15.1,18,1490632.578,5.882352941,66082.431,0.554311216,0.8782909,9
91,10,6.991462325,7.025207248,68.455,4,516343.906,1.481481481,55.374,0.437768459,0.87370485,9
47,8,5.857105178,6.069752714,50.32,10,348831.168,3.092783505,489.701,0.423804998,0.86931276,9
52,7,5.815667876,5.955413872,43.73,13,1897091.145,5.882352941,385849.75,0.405531794,0.8651319,9
38,8,5.524511424,5.823639037,63.425,11,2151891.804,7.874015748,1095545.889,0.428799897,0.86837703,3
39,8,5.766802911,5.840223929,30.425,4,326420.837,1.612903226,7407.407,0.353387266,0.8660699,3
80,9,6.58881869,6.641987312,87.38,5,501318.077,2.649006623,227.715,0.447139889,0.8738182,3
49,10,6.101345258,6.135030038,38.6,4,334637.604,1.333333333,223.714,0.497890919,0.8736788,3
52,8,6.079428838,6.153996739,47.78,1,107607.349,2.127659574,403.298,0.434041977,0.87236536,3
77,8,6.305846694,6.601022977,31.47,9,127323.443,1.5625,1403.551,0.408174276,0.871909,3
46,8,5.547027249,5.845648092,40.24,20,2265684.205,7.344632768,5183530.808,0.439297527,0.87283915,3
55,9,5.948285676,6.146088941,30.5,2,185476.497,4.895104895,819.222,0.484591872,0.88094586,3
65,9,6.371313215,6.501822826,49.175,7,958963.749,2.127659574,17025.684,0.436267734,0.8689874,3
36,8,5.640223929,5.780948134,11.875,1,384218.286,0,0,0.447214246,0.87959945,3
48,9,5.992773786,6.093409091,35.88,3,448089.907,2.739726027,136.367,0.465442091,0.87480396,3
50,10,5.80881389,5.81171895,44.66,7,1966765.166,0,0,0.453241587,0.8716108,3
54,8,6.114369446,6.121578105,42.93,5,642088.829,0,0,0.483861774,0.86610234,3
42,10,6.019701266,6.099749623,48.81,0,24597.572,3.125,223.713,0.488486707,0.8790922,3
52,8,6.267172582,6.341822894,4.505,6,1052155.471,2.083333333,514.706,0.474273324,0.87371737,3
47,9,5.807354922,5.781359714,30.82,1,63324.081,0,0,0.367944837,0.87131095,3
49,8,6.113352258,6.273696111,64.69,0,28959.826,4,4491.129,0.459955513,0.8780887,3
58,10,6.376629167,6.46459245,6.42,1,42719.857,4.12371134,187.218,0.437333733,0.87371224,3
45,9,5.755880996,6.036616208,40.55,4,216401.102,3.409090909,2684.071,0.457273543,0.8784255,3
67,9,6.427390329,6.688313737,81.64,6,333878.71,4.87804878,1212.24,0.444558233,0.8738952,3
51,10,6.01903517,6.121104415,47.065,4,316002.685,1.123595506,147.929,0.463185102,0.86831236,3
40,8,5.668112473,5.66385619,6.91,12,1044954.659,1.960784314,1981.209,0.480024546,0.8760977,3
65,10,6.493220729,6.514339032,8.01,4,267914.581,2.255639098,289.441,0.452460855,0.87373686,3
36,9,5.616348566,5.712086857,39.4,1,47534.798,1.298701299,288.184,0.499370843,0.87586224,3
55,9,6.352556939,6.536709399,56.29,1,15480.637,3.418803419,10032.749,0.461250693,0.88080496,3
46,8,5.969815782,6.06608919,35.69,0,19360.67,1.449275362,147.929,0.463618994,0.88192785,3
45,9,6.162430053,6.265775929,41.35,1,48299.354,1.204819277,49.02,0.440419674,0.87843704,3
48,7,5.987177448,6.046111815,5.6,9,1684407.798,0.980392157,6622.517,0.404469162,0.87127024,3
48,10,6.119522263,6.152644807,44.275,1,60604.182,1.098901099,147.929,0.494547307,0.8798063,3
34,8,5.107348503,5.473627352,72.46,3,709038.979,7.079646018,125661.93,0.443900108,0.8775532,3
64,10,6.214379736,6.311244506,101.875,1,67073.283,7.650273224,17705.37,0.451967478,0.8741575,3
50,9,6.057030354,6.261243235,50.05,4,134701.102,3.260869565,824.542,0.431775481,0.8714818,3
59,9,6.167010497,6.271928095,46.24,3,438802.554,1.219512195,147.929,0.452518314,0.87038064,3
38,11,5.277362795,5.358699852,28.855,3,697159.685,0,0,0.422381908,0.864816,3
71,9,6.804947332,6.896848283,63.275,4,246267.311,4.580152672,201.47,0.437989324,0.8755389,3
39,9,5.540125888,5.74561688,48.41,4,101657.867,3.260869565,2539.062,0.441520691,0.88157225,3
75,9,6.584879253,6.652448756,59.9,8,751929.484,0.925925926,49.02,0.426250368,0.8672067,3
74,9,6.486923878,6.544309137,71.13,9,584888.285,2.459016393,381.591,0.435431063,0.87593913,3
63,10,6.241084571,6.246928095,43.13,4,823026.981,0,0,0.415124655,0.8700019,3
62,10,6.386326799,6.482637436,60.885,8,322368.221,1.851851852,2214.916,0.405440271,0.87678206,3
61,9,6.375039431,6.357552005,16.65,4,166140.959,1.19047619,490.196,0.49205038,0.87206006,3
56,10,6.253147837,6.259761193,11.46,4,258441.859,0,0,0.475909382,0.8677223,3
49,10,6.116348566,6.14881869,43.73,9,349634.379,0,0,0.430711687,0.86897784,3
72,12,6.665037113,6.803826214,55.83,29,888064.749,4.526748971,378120.699,0.420637608,0.86447686,3
58,8,6.396307315,6.508144499,68.715,8,967260.278,0.99009901,147.929,0.433788806,0.86683476,3
57,8,6.307870908,6.384921875,5.79,6,630018.818,3.191489362,86.226,0.450361848,0.87149286,3
58,8,6.338802701,6.368507899,2.74,4,148460.239,2.325581395,185.821,0.507597446,0.8720785,3
51,8,5.906890596,5.882643049,3.08,8,2589126.202,0,0,0.494385213,0.8663689,3
73,11,6.42642786,6.592253438,6.655,4,225192.009,3.184713376,10151.88,0.368745625,0.87293977,3
46,9,5.88464277,6.14881869,3.69,2,199340.605,2.597402597,165587.424,0.454071194,0.87554216,3
78,13,6.82881869,6.870175232,36.505,25,3120030.733,2.649006623,483.846,0.443780631,0.8674778,3
79,11,6.544538243,6.644421916,111.12,7,244600.797,4.787234043,6020.993,0.423416197,0.8706415,3
67,9,6.454144337,6.571529428,56.95,3,272683.53,2.912621359,671.944,0.463946015,0.8782906,3
49,8,6.189824559,6.169925001,3.14,6,802948.671,1.351351351,49.02,0.531386435,0.8685164,3
45,7,5.867372417,5.958453829,38.22,5,852242.962,1.282051282,49.02,0.441860408,0.8731887,3
75,12,6.656374833,6.769465429,70.62,4,191068.042,2.083333333,125.165,0.328140855,0.870898,3
59,8,6.246884151,6.468488224,4.47,9,417534.758,3.361344538,2210.815,0.344984323,0.8757543,3
37,8,5.236368984,5.275090266,15.62,4,178803.248,0,0,0.368993819,0.8631453,3
37,8,5.701601517,5.880188784,4.69,2,268934.772,4.210526316,537.9,0.480989158,0.88295996,3
48,8,5.965269974,6.044394119,11.46,3,613297.3,0,0,0.384443998,0.8759429,3
63,9,6.385845791,6.3912498,7.06,3,338974.475,0,0,0.46644035,0.8696329,3
68,10,6.434692658,6.492812541,68.63,6,261714.295,1.666666667,9384.951,0.457272083,0.8709988,3
55,8,5.892878968,5.930060121,41.32,6,440195.926,0,0,0.46684283,0.8637196,3
107,10,7.211733413,7.281227437,94.405,5,236668.858,1.840490798,479.836,0.375996053,0.86016715,3
60,10,6.289030365,6.413099316,6.83,7,944794.278,2.608695652,428.481,0.421877086,0.87790346,3
46,10,6.036418085,6.088779347,35.05,2,49751.225,3.191489362,555.53,0.473890603,0.87800384,3
59,10,6.202765938,6.22385619,58.55,8,297888.943,0,0,0.476643711,0.8696014,3
55,10,6.074536654,6.108764062,72.365,6,355038.537,1.538461538,102065.326,0.42234835,0.87185764,3
65,10,6.042006029,6.127694802,9.565,3,95563.854,9.756097561,51261.512,0.434238791,0.8766402,3
53,9,6.191701855,6.271928095,48.575,1,100898.398,1.219512195,49.02,0.406747222,0.8761593,3
78,9,6.797802295,6.820178962,5.17,6,765582.611,2.608695652,417.708,0.437808573,0.8738134,3
39,7,5.678055907,5.762579641,42.92,0,21130.941,1.234567901,53.763,0.465216458,0.87259084,3
45,8,6.043568731,6.108524457,40.54,5,947286.803,1.408450704,1904.762,0.456982434,0.87109345,3
54,9,5.935105967,5.97522469,41.91,4,1109298.255,2.597402597,156.883,0.446363688,0.8713851,3
49,9,6.001152678,6.095485357,43.73,1,63618.981,1.298701299,490.196,0.468075544,0.88448846,3
78,10,6.740986609,6.740218243,92.87,2,459849.563,2.298850575,4602.644,0.447395295,0.87778616,3
37,8,5.459962501,5.51203566,26.635,3,1129203.218,0,0,0.36541909,0.8721238,3
53,8,6.324105048,6.393127173,42.33,3,126077.927,3.191489362,159.546,0.512464643,0.8809381,3
70,8,6.675839834,6.832890014,58.88,2,66166.351,2.586206897,374.441,0.442367613,0.87977225,3
66,11,6.28926567,6.539582071,80.245,4,295256.23,2.649006623,5745.593,0.425975949,0.87483394,3
57,9,5.965023703,6.225592814,52.895,1,53088.464,2.830188679,4543.727,0.435797334,0.8755403,3
53,9,6.317923321,6.360926351,63.775,5,118617.131,2.631578947,165.516,0.48820287,0.87706697,3
63,10,6.511875291,6.74885471,68.03,0,25373.897,4.444444444,3325.448,0.451794624,0.8766371,3
57,10,6.180002762,6.227067351,67.915,3,94015.475,0.8,61.728,0.471614927,0.8742948,3
91,11,7.003271223,7.078671228,7.42,7,395157.274,1.734104046,111.487,0.330025882,0.87024283,3
48,10,5.815983239,5.844483072,67.435,0,20818.744,3.25203252,262.695,0.508543551,0.8833612,3
59,10,6.284381273,6.339850003,18.86,15,1561529.036,0,0,0.451404452,0.8558365,3
49,8,6.085882805,6.235600785,43.33,6,857360.625,1.19047619,257.069,0.438217819,0.87076324,3
63,8,6.235762909,6.336297541,15.6,10,541492.973,0,0,0.45713976,0.8637018,3
54,8,5.950139266,5.980322113,6.05,4,383834.892,2.150537634,121.976,0.424249023,0.87179375,3
84,10,6.781254535,6.820266752,118.465,4,279260.334,3.240740741,4775.927,0.289506704,0.8744387,3
56,10,6.328000967,6.379753127,2.945,2,99385.595,2.272727273,98.474,0.466492712,0.8783026,3
38,7,5.303063985,5.386235252,70.6,8,3067932.043,10.43478261,5682236.413,0.45226258,0.8738599,3
51,10,6.281973859,6.36385619,51.05,3,128850.254,1.960784314,2898.073,0.467114389,0.8794833,3
61,10,6.249397378,6.251629167,4.2,3,300903.618,1.020408163,147.929,0.469299227,0.8690615,3
53,11,6.068471998,6.163785236,62.55,5,960507.955,1.769911504,507.055,0.471002251,0.87532747,3
64,8,6.440175155,6.496148058,20.035,10,993817.813,1.052631579,632.911,0.458126158,0.8704425,3
85,10,6.75837983,6.763177895,33.795,18,1952910.883,0,0,0.501502037,0.85888344,3
69,8,6.616544122,6.817777584,88.64,6,436230.298,3.351955307,655.214,0.340534925,0.8806068,3
44,9,5.574157969,5.769733621,13.545,3,41342.398,4.166666667,6738.398,0.465885937,0.878911,3
44,9,5.574157969,5.769733621,13.545,3,41342.398,4.166666667,6738.398,0.465885937,0.878911,3
60,10,6.138654779,6.1412498,59.48,4,640315.326,1.111111111,308.642,0.471335858,0.87378883,3
65,8,6.468999647,6.485216431,5.42,9,1404455.561,0.78125,18181.818,0.424771339,0.8735505,3
67,8,6.643325238,6.736368984,5.09,3,339904.292,1.818181818,240.392,0.463368624,0.8793083,3
34,6,5.366587106,5.565943295,41.735,5,703402.602,4.347826087,8402.717,0.482148051,0.87641114,3
49,8,6.17719847,6.208479142,7.11,6,1486041.675,1.25,49.02,0.52191335,0.8686995,3
26,9,4.932505338,5.148167029,46.5,14,2522695.326,5.633802817,6580127.016,0.463382185,0.8695449,3
35,7,5.838681667,6.120084449,59.08,0,14902.696,6.923076923,1366.473,0.500710428,0.8841424,3
44,8,5.778865655,5.864369446,38.8,2,1053784.417,0,0,0.428923666,0.8748346,3
73,11,6.643666985,6.716214254,28.03,12,417918.849,1.587301587,83.22,0.309693694,0.8660786,3
56,9,6.169674099,6.205107196,47.7,1,84565.327,0,0,0.442192733,0.8738299,3
63,7,6.150333533,6.152062037,55.68,14,1575820.361,1.052631579,49.02,0.427312046,0.8615363,3
39,9,5.817396253,5.935419228,7.31,3,170519.264,2.898550725,34958.949,0.476385325,0.87498003,3
164,12,7.64434175,8.041909487,19.065,29,338033.971,5.18783542,157085.075,0.401693135,0.8623029,3
63,9,6.3936283,6.483788059,64.97,4,124540.225,2.985074627,406.997,0.425591201,0.87189853,3
60,8,6.596759982,6.860177642,58.285,8,249739.196,2.34375,5996.848,0.467499793,0.8785884,3
57,9,6.215093785,6.30875844,51.6,3,332214.555,1.960784314,263.744,0.461476266,0.8785511,3
57,9,6.29869066,6.493676904,64.57,1,457102.602,2.173913043,406.83,0.459932178,0.8812501,3
49,10,6.035825284,6.194436249,46.83,1,109345.303,1.923076923,98.474,0.458862931,0.88232315,3
53,9,6.101406716,6.201837107,8.74,3,165593.414,1.923076923,234.174,0.419925749,0.87501514,3
37,9,5.868359267,5.970701631,37.04,2,609840.548,1.408450704,147.929,0.514954984,0.8776481,3
72,10,6.607745185,6.680002762,65.73,1,36647.278,1.587301587,2965.686,0.430175722,0.8780423,3
66,10,6.335711619,6.375039431,44.275,8,417845.599,1.176470588,281.69,0.511269748,0.8657041,3
65,9,6.639743958,6.699331947,54.885,2,260695.687,2.727272727,81936.998,0.458544821,0.87167287,3
41,6,5.781359714,5.754887502,12.59,10,2649216.487,1.785714286,574.713,0.484214395,0.8645381,3
73,9,6.638055041,6.66197818,56.515,6,187493.92,0.943396226,223.714,0.460401028,0.863359,3
55,8,5.95979247,6.21769109,60.165,8,1607451.748,2.97029703,551.872,0.412160158,0.8698735,3
43,7,5.895143488,6.07678919,56.485,4,1654257.292,1.923076923,536.281,0.463094682,0.8770958,3
61,9,5.989802957,6.158414707,5.285,10,281525.768,9.89010989,340881.733,0.426073223,0.88338906,3
51,10,6.093409091,6.100711588,39.595,2,302844.228,1.388888889,49.02,0.481189787,0.8685631,3
86,10,6.87387327,6.92806297,14.115,25,3208650.808,1.818181818,2853727.287,0.288616747,0.86294055,3
56,8,6.058984089,6.061786419,14.44,3,220291.159,1.176470588,223.714,0.473432094,0.87072134,3
114,13,6.333947407,6.464671076,8.485,26,990122.22,3.358208955,1460725.562,0.429848045,0.8727086,23
81,14,6.816483957,6.952696609,40.83,21,680349.092,0.666666667,13812.155,0.401454598,0.8638005,23
88,12,6.918863237,6.906890596,74.265,5,183255.318,0.819672131,363.636,0.431608289,0.8693866,23
76,10,6.56385619,6.62935662,7.215,1,99357.721,0.99009901,5235.602,0.457401812,0.87079614,23
81,12,6.700918313,6.833712552,9.45,10,755006.253,4,52783.83,0.428943038,0.8683841,23
88,9,6.845866989,6.929305838,72.095,0,22020.171,0,0,0.409691602,0.8733047,23
56,10,6.058601167,6.238575253,7.055,12,1226285.146,2.5,13667.818,0.441405535,0.8656692,23
